week_start_date,state_code,avg_price_per_unit,product_launch_flag,DM_spends,Rewards_spends,IPA_spends,Strat City_spends,Audio_spends,Display_spends,GSTV_spends,OOH_spends,Search_spends,Video_spends
10/2/2023,OR,3.529,0,,,,,0,48.58,1.11,0,0,0
10/2/2023,VA,3.167,0,,,,,0,0,0,0,0,0
10/2/2023,RI,4.237,0,,,,,0,0,0,0,0,0
10/2/2023,KY,3.656,0,,,,,0,0,0,0,0,0
10/2/2023,WY,3.808,0,,,,,0,4.09,0,0,0,0
10/2/2023,NH,6.608,0,,,,,0,0,0,0,0,0
10/2/2023,MI,3.478,0,,,,,0,101.81,0,0,0,0
10/2/2023,NV,3.551,0,,,,,0,37.54,0,0,0,0
10/2/2023,WI,2.926,0,,,,,0,29.47,726.12,0,0,0
10/2/2023,ID,3.318,0,,,,,0,33.82,55.17,0,0,0
10/2/2023,NE,3.775,0,,,,,0,0.73,0,0,0,0
10/2/2023,CT,3.74,0,,,,,0,3.11,0,354.67,0,0
10/2/2023,MT,3.836,0,,,,,0,0.5,3.03,0,0,0
10/2/2023,NC,3.331,0,,,,,0,74.81,0,0,0,0
10/2/2023,VT,8.503,0,,,,,0,0,0,0,0,0
10/2/2023,MD,6.215,0,,,,,0,0,0,0,0,0
10/2/2023,DE,3.57,0,,,,,0,17.7,0,0,0,0
10/2/2023,MO,3.759,0,,,,,0,0,0,0,0,0
10/2/2023,IL,3.423,0,,,,,0,142.58,5443.29,0,0,0
10/2/2023,ME,3.849,0,,,,,0,0,0,0,0,0
10/2/2023,WA,3.645,0,,,,,0,157.63,600.11,0,0,0
10/2/2023,ND,3.844,0,,,,,0,0,0,0,0,0
10/2/2023,MS,3.274,0,,,,,0,0,0,0,0,0
10/2/2023,AL,3.196,0,,,,,0,0.33,0,0,0,0
10/2/2023,IN,3.679,0,,,,,0,74.78,508.89,0,0,0
10/2/2023,OH,3.144,0,,,,,0,34.12,0,0,0,0
10/2/2023,TN,3.365,0,,,,,0,0,0,0,0,0
10/2/2023,NM,3.368,0,,,,,0,0,0,0,0,0
10/2/2023,IA,3.574,0,,,,,0,0,0,0,0,0
10/2/2023,PA,3.04,0,,,,,0,126.89,0,67.23,0,0
10/2/2023,SD,3.711,0,,,,,0,0,0,0,0,0
10/2/2023,NY,2.898,0,,,,,0,135.26,0,14945.06,0,0
10/2/2023,TX,4.438,0,,,,,0,195.06,7317.48,0,0,0
10/2/2023,WV,3.71,0,,,,,0,0,0,0,0,0
10/2/2023,GA,3.622,0,,,,,0,65.57,0,0,0,0
10/2/2023,KS,3.746,0,,,,,0,0,0,0,0,0
10/2/2023,CO,5.357,0,,,,,0,56.08,0,0,0,0
10/2/2023,FL,3.017,0,,,,,0,137.31,0,0,0,0
10/2/2023,AK,5.641,0,,,,,0,0,0,0,0,0
10/2/2023,AR,3.51,0,,,,,0,0,0,0,0,0
10/2/2023,OK,3.704,0,,,,,0,0,0,0,0,0
10/2/2023,UT,3.329,0,,,,,0,95.27,0,0,0,0
10/2/2023,HI,4.401,0,,,,,0,0,0,0,0,0
10/9/2023,SC,3.7,0,,,,,0,74.77,0,0,0,0
10/9/2023,AZ,4.405,0,,,,,0,738.8,3877.3,0,0,0
10/9/2023,LA,4.473,0,,,,,0,0,0,0,0,0
10/9/2023,MN,7.845,0,,,,,0,0,0,0,0,0
10/9/2023,NJ,5.042,0,,,,,0,1335.41,0,7592.73,0,0
10/9/2023,OR,3.589,0,,,,,0,324.11,1.11,0,0,0
10/9/2023,VA,3.121,0,,,,,0,0,0,0,0,0
10/9/2023,RI,4.17,0,,,,,0,0,0,0,0,0
10/9/2023,KY,3.643,0,,,,,0,0,0,0,0,0
10/9/2023,WY,3.641,0,,,,,0,24.53,0,0,0,0
10/9/2023,NH,6.312,0,,,,,0,0,0,0,0,0
10/9/2023,MI,3.512,0,,,,,0,709.47,0,0,0,0
10/9/2023,NV,3.485,0,,,,,0,234.35,0,0,0,0
10/9/2023,WI,3.506,0,,,,,0,324.03,165.65,0,0,0
10/9/2023,ID,2.965,0,,,,,0,194.42,55.17,0,0,0
10/9/2023,NE,3.884,0,,,,,0,6.2,0,0,0,0
10/9/2023,CT,3.805,0,,,,,0,47.11,0,354.67,0,0
10/9/2023,MT,3.781,0,,,,,0,3.49,3.03,0,0,0
10/9/2023,NC,3.373,0,,,,,0,475.78,0,0,0,0
10/9/2023,VT,8.318,0,,,,,0,0,0,0,0,0
10/9/2023,MD,6.372,0,,,,,0,0,0,0,0,0
10/9/2023,DE,3.526,0,,,,,0,107.01,0,0,0,0
10/9/2023,MO,3.786,0,,,,,0,0,0,0,0,0
10/9/2023,IL,3.509,0,,,,,0,968.4,5443.29,0,0,0
10/9/2023,ME,3.852,0,,,,,0,0,0,0,0,0
10/9/2023,WA,3.621,0,,,,,0,997.09,600.11,0,0,0
10/9/2023,ND,3.899,0,,,,,0,0,0,0,0,0
10/9/2023,MS,3.276,0,,,,,0,0,0,0,0,0
10/9/2023,AL,3.125,0,,,,,0,4.63,0,0,0,0
10/9/2023,IN,3.628,0,,,,,0,478.8,508.89,0,0,0
10/9/2023,OH,3.121,0,,,,,0,323.12,0,0,0,0
10/9/2023,TN,3.403,0,,,,,0,0,0,0,0,0
10/9/2023,NM,3.38,0,,,,,0,0,0,0,0,0
10/9/2023,IA,3.796,0,,,,,0,0,0,0,0,0
10/9/2023,PA,3.026,0,,,,,0,778.99,0,67.23,0,0
10/9/2023,SD,3.686,0,,,,,0,0,0,0,0,0
10/9/2023,NY,2.92,0,,,,,0,2366.01,0,14945.06,0,0
10/9/2023,TX,4.381,0,,,,,0,2447.95,7317.48,0,0,0
10/9/2023,WV,3.545,0,,,,,0,0,0,0,0,0
10/9/2023,GA,3.636,0,,,,,0,923.02,0,0,0,0
10/9/2023,KS,3.908,0,,,,,0,0,0,0,0,0
10/9/2023,CO,5.178,0,,,,,0,477.46,0,0,0,0
10/9/2023,FL,3.039,0,,,,,0,1114.27,0,0,0,0
10/9/2023,AK,5.512,0,,,,,0,0,0,0,0,0
10/9/2023,AR,3.602,0,,,,,0,0,0,0,0,0
10/9/2023,OK,3.712,0,,,,,0,0,0,0,0,0
10/9/2023,UT,3.116,0,,,,,0,435.34,0,0,0,0
10/9/2023,HI,4.387,0,,,,,0,0,0,0,0,0
10/16/2023,SC,3.498,0,,,,,0,85.02,0,0,0,0
10/16/2023,AZ,4.309,0,,,,,0,918.15,3877.3,0,0,0
10/16/2023,LA,4.123,0,,,,,0,0,0,0,0,0
10/16/2023,MN,7.231,0,,,,,0,0,0,0,0,0
10/16/2023,NJ,5.016,0,,,,,0,2524.94,0,7592.73,0,0
10/16/2023,OR,3.49,0,,,,,0,397.9,1.11,0,0,0
10/16/2023,VA,2.977,0,,,,,0,0,0,0,0,0
10/16/2023,RI,4.141,0,,,,,0,0,0,0,0,0
10/16/2023,KY,3.655,0,,,,,0,0,0,0,0,0
10/16/2023,WY,3.674,0,,,,,0,30.36,0,0,0,0
10/16/2023,NH,5.958,0,,,,,0,0,0,0,0,0
10/16/2023,MI,3.454,0,,,,,0,823.04,0,0,0,0
10/16/2023,NV,3.314,0,,,,,0,279.38,0,0,0,0
10/16/2023,WI,3.264,0,,,,,0,500.78,165.65,0,0,0
10/16/2023,ID,2.724,0,,,,,0,260.6,55.17,0,0,0
10/16/2023,NE,3.739,0,,,,,0,7.89,0,0,0,0
10/16/2023,CT,3.803,0,,,,,0,99.3,0,354.67,0,0
10/16/2023,MT,3.755,0,,,,,0,4.57,3.03,0,0,0
10/16/2023,NC,3.358,0,,,,,0,541.12,0,0,0,0
10/16/2023,VT,8.307,0,,,,,0,0,0,0,0,0
10/16/2023,MD,6.117,0,,,,,0,0,0,0,0,0
10/16/2023,DE,3.593,0,,,,,0,130.67,0,0,0,0
10/16/2023,MO,3.656,0,,,,,0,0,0,0,0,0
10/16/2023,IL,3.413,0,,,,,0,1220.99,5443.29,0,0,0
10/16/2023,ME,3.754,0,,,,,0,0,0,0,0,0
10/16/2023,WA,3.574,0,,,,,0,1249.16,600.11,0,0,0
10/16/2023,ND,3.719,0,,,,,0,0,0,0,0,0
10/16/2023,MS,2.947,0,,,,,0,0,0,0,0,0
10/16/2023,AL,3.032,0,,,,,0,5.67,0,0,0,0
10/16/2023,IN,3.639,0,,,,,0,607.38,508.89,0,0,0
10/16/2023,OH,3.101,0,,,,,0,409.11,0,0,0,0
10/16/2023,TN,3.381,0,,,,,0,0,0,0,0,0
10/16/2023,NM,3.389,0,,,,,0,0,0,0,0,0
10/16/2023,IA,3.625,0,,,,,0,0,0,0,0,0
10/16/2023,PA,2.986,0,,,,,0,959.83,0,67.23,0,0
10/16/2023,SD,3.639,0,,,,,0,0,0,0,0,0
10/16/2023,NY,2.928,0,,,,,0,4706.41,0,14945.06,0,0
10/16/2023,TX,4.256,0,,,,,0,2970.82,7317.48,0,0,0
10/16/2023,WV,3.368,0,,,,,0,0,0,0,0,0
10/16/2023,GA,3.605,0,,,,,0,1129.93,0,0,0,0
10/16/2023,KS,3.707,0,,,,,0,0,0,0,0,0
10/16/2023,CO,4.89,0,,,,,0,608.06,0,0,0,0
10/16/2023,FL,3.003,0,,,,,0,1403.09,0,0,0,0
10/16/2023,AK,5.314,0,,,,,0,0,0,0,0,0
10/16/2023,AR,3.454,0,,,,,0,0,0,0,0,0
10/16/2023,OK,3.628,0,,,,,0,0,0,0,0,0
10/16/2023,UT,3.072,0,,,,,0,522.23,0,0,0,0
10/16/2023,HI,4.363,0,,,,,0,0,0,0,0,0
10/23/2023,SC,3.549,0,,,,,0,79.15,0,0,0,0
10/23/2023,AZ,4.23,0,,,,,0,906.98,3877.3,0,0,0
10/23/2023,LA,3.762,0,,,,,0,0,0,0,0,0
10/23/2023,MN,6.092,0,,,,,0,0,0,0,0,0
10/23/2023,NJ,5.087,0,,,,,0,2950.24,0,7592.73,0,0
10/23/2023,OR,3.291,0,,,,,0,398.29,1.11,0,0,0
10/23/2023,VA,2.948,0,,,,,0,0,0,0,0,0
10/23/2023,RI,4.048,0,,,,,0,0,0,0,0,0
10/23/2023,KY,3.682,0,,,,,0,0,0,0,0,0
10/23/2023,WY,3.469,0,,,,,0,29.3,0,0,0,0
10/23/2023,NH,6.419,0,,,,,0,0,0,0,0,0
10/23/2023,MI,3.441,0,,,,,0,749.67,0,0,0,0
10/23/2023,NV,3.371,0,,,,,0,286.05,0,0,0,0
10/23/2023,WI,2.892,0,,,,,0,482.69,165.65,0,0,0
10/23/2023,ID,2.659,0,,,,,0,254.47,55.17,0,0,0
10/23/2023,NE,3.792,0,,,,,0,7.78,0,0,0,0
10/23/2023,CT,3.822,0,,,,,0,118.75,0,354.67,0,0
10/23/2023,MT,3.784,0,,,,,0,5.45,3.03,0,0,0
10/23/2023,NC,3.333,0,,,,,0,503.82,0,0,0,0
10/23/2023,VT,8.329,0,,,,,0,0,0,0,0,0
10/23/2023,MD,6.265,0,,,,,0,0,0,0,0,0
10/23/2023,DE,3.591,0,,,,,0,133.61,0,0,0,0
10/23/2023,MO,3.698,0,,,,,0,0,0,0,0,0
10/23/2023,IL,3.423,0,,,,,0,1205.64,5443.29,0,0,0
10/23/2023,ME,3.765,0,,,,,0,0,0,0,0,0
10/23/2023,WA,3.373,0,,,,,0,1084.2,600.11,0,0,0
10/23/2023,ND,3.821,0,,,,,0,0,0,0,0,0
10/23/2023,MS,2.784,0,,,,,0,0,0,0,0,0
10/23/2023,AL,3.045,0,,,,,0,5.49,0,0,0,0
10/23/2023,IN,3.595,0,,,,,0,578.53,508.89,0,0,0
10/23/2023,OH,3.099,0,,,,,0,409.79,0,0,0,0
10/23/2023,TN,3.255,0,,,,,0,0,0,0,0,0
10/23/2023,NM,3.294,0,,,,,0,0,0,0,0,0
10/23/2023,IA,3.606,0,,,,,0,0,0,0,0,0
10/23/2023,PA,2.926,0,,,,,0,985.44,0,67.23,0,0
10/23/2023,SD,3.672,0,,,,,0,0,0,0,0,0
10/23/2023,NY,2.9,0,,,,,0,5570.08,0,14945.06,0,0
10/23/2023,TX,4.231,0,,,,,0,3009.13,7317.48,0,0,0
10/23/2023,WV,3.386,0,,,,,0,0,0,0,0,0
10/23/2023,GA,3.612,0,,,,,0,1094.05,0,0,0,0
10/23/2023,KS,3.707,0,,,,,0,0,0,0,0,0
10/23/2023,CO,4.945,0,,,,,0,599.54,0,0,0,0
10/23/2023,FL,3.012,0,,,,,0,1400.09,0,0,0,0
10/23/2023,AK,5.338,0,,,,,0,0,0,0,0,0
10/23/2023,AR,3.466,0,,,,,0,0,0,0,0,0
10/23/2023,OK,3.653,0,,,,,0,0,0,0,0,0
10/23/2023,UT,2.97,0,,,,,0,491.66,0,0,0,0
10/23/2023,HI,4.338,0,,,,,0,0,0,0,0,0
10/30/2023,SC,3.276,0,,,,,0,61.65,0,0,0,0
10/30/2023,AZ,3.284,0,,,,,0,652.84,3877.3,0,0,0
10/30/2023,LA,4.062,0,,,,,0,0,0,0,0,0
10/30/2023,MN,5.827,0,,,,,0,0,0,0,0,0
10/30/2023,NJ,4.084,0,,,,,0,2932.38,0,5934.53,0,0
10/30/2023,OR,3.448,0,,,,,0,297.29,1.11,0,0,0
10/30/2023,VA,2.952,0,,,,,0,0,0,0,0,0
10/30/2023,RI,3.953,0,,,,,0,0,0,0,0,0
10/30/2023,KY,3.779,0,,,,,0,0,0,0,0,0
10/30/2023,WY,3.347,0,,,,,0,21.05,0,0,0,0
10/30/2023,NH,6.538,0,,,,,0,0,0,0,0,0
10/30/2023,MI,3.494,0,,,,,0,521.88,0,0,0,0
10/30/2023,NV,3.267,0,,,,,0,204.2,0,0,0,0
10/30/2023,WI,2.863,0,,,,,0,353.4,165.65,0,0,0
10/30/2023,ID,2.559,0,,,,,0,190.39,55.17,0,0,0
10/30/2023,NE,3.602,0,,,,,0,5.78,0,0,0,0
10/30/2023,CT,3.964,0,,,,,0,121.86,0,277.21,0,0
10/30/2023,MT,3.59,0,,,,,0,3.71,3.03,0,0,0
10/30/2023,NC,3.331,0,,,,,0,392.4,0,0,0,0
10/30/2023,VT,8.268,0,,,,,0,0,0,0,0,0
10/30/2023,MD,6.015,0,,,,,0,0,0,0,0,0
10/30/2023,DE,3.566,0,,,,,0,105.92,0,0,0,0
10/30/2023,MO,3.393,0,,,,,0,0,0,0,0,0
10/30/2023,IL,3.501,0,,,,,0,912.51,5443.29,0,0,0
10/30/2023,ME,3.954,0,,,,,0,0,0,0,0,0
10/30/2023,WA,3.457,0,,,,,0,688.15,600.11,0,0,0
10/30/2023,ND,3.898,0,,,,,0,0,0,0,0,0
10/30/2023,MS,2.702,0,,,,,0,0,0,0,0,0
10/30/2023,AL,3.147,0,,,,,0,4.19,0,0,0,0
10/30/2023,IN,3.679,0,,,,,0,439.6,508.89,0,0,0
10/30/2023,OH,3.192,0,,,,,0,329.72,0,0,0,0
10/30/2023,TN,3.385,0,,,,,0,0,0,0,0,0
10/30/2023,NM,3.382,0,,,,,0,0,0,0,0,0
10/30/2023,IA,3.507,0,,,,,0,0,0,0,0,0
10/30/2023,PA,2.952,0,,,,,0,787.51,0,52.55,0,0
10/30/2023,SD,3.772,0,,,,,0,0,0,0,0,0
10/30/2023,NY,2.564,0,,,,,0,5648.3,0,11681.17,0,0
10/30/2023,TX,3.919,0,,,,,0,2372.58,7317.48,0,0,0
10/30/2023,WV,3.337,0,,,,,0,0,0,0,0,0
10/30/2023,GA,3.283,0,,,,,0,833.9,0,0,0,0
10/30/2023,KS,3.17,0,,,,,0,0,0,0,0,0
10/30/2023,CO,4.581,0,,,,,0,445.15,0,0,0,0
10/30/2023,FL,2.888,0,,,,,0,1035.72,0,0,0,0
10/30/2023,AK,5.192,0,,,,,0,0,0,0,0,0
10/30/2023,AR,3.427,0,,,,,0,0,0,0,0,0
10/30/2023,OK,3.359,0,,,,,0,0,0,0,0,0
10/30/2023,UT,2.692,0,,,,,0,339.39,0,0,0,0
10/30/2023,HI,4.296,0,,,,,0,0,0,0,0,0
11/6/2023,SC,3.129,0,,,,,0,47.76,0,0,0,0
11/6/2023,AZ,2.878,0,,,,,0,503.74,3877.3,0,0,0
11/6/2023,LA,4.031,0,,,,,0,0,0,0,0,0
11/6/2023,MN,5.54,0,,,,,0,0,0,0,0,0
11/6/2023,NJ,3.971,0,,,,,0,3330.61,0,5271.26,0,0
11/6/2023,OR,3.213,0,,,,,0,225.31,1.11,0,0,0
11/6/2023,VA,2.882,0,,,,,0,0,0,0,0,0
11/6/2023,RI,4.112,0,,,,,0,0,0,0,0,0
11/6/2023,KY,3.669,0,,,,,0,0,0,0,0,0
11/6/2023,WY,3.382,0,,,,,0,15.91,0,0,0,0
11/6/2023,NH,6.197,0,,,,,0,0,0,0,0,0
11/6/2023,MI,3.448,0,,,,,0,386.16,0,0,0,0
11/6/2023,NV,3.23,0,,,,,0,155.34,0,0,0,0
11/6/2023,WI,2.833,0,,,,,0,276.44,165.65,0,0,0
11/6/2023,ID,2.26,0,,,,,0,135.44,55.17,0,0,0
11/6/2023,NE,3.579,0,,,,,0,4.4,0,0,0,0
11/6/2023,CT,3.036,0,,,,,0,143.86,0,246.23,0,0
11/6/2023,MT,3.37,0,,,,,0,2.91,3.03,0,0,0
11/6/2023,NC,3.191,0,,,,,0,303.96,0,0,0,0
11/6/2023,VT,8.096,0,,,,,0,0,0,0,0,0
11/6/2023,MD,5.675,0,,,,,0,0,0,0,0,0
11/6/2023,DE,3.563,0,,,,,0,82.12,0,0,0,0
11/6/2023,MO,3.246,0,,,,,0,0,0,0,0,0
11/6/2023,IL,3.452,0,,,,,0,690.01,5443.29,0,0,0
11/6/2023,ME,3.882,0,,,,,0,0,0,0,0,0
11/6/2023,WA,3.262,0,,,,,0,518.35,600.11,0,0,0
11/6/2023,ND,3.779,0,,,,,0,0,0,0,0,0
11/6/2023,MS,2.531,0,,,,,0,0,0,0,0,0
11/6/2023,AL,3.02,0,,,,,0,3.13,0,0,0,0
11/6/2023,IN,3.593,0,,,,,0,338.29,508.89,0,0,0
11/6/2023,OH,3.141,0,,,,,0,242.53,0,0,0,0
11/6/2023,TN,3.334,0,,,,,0,0,0,0,0,0
11/6/2023,NM,3.335,0,,,,,0,0,0,0,0,0
11/6/2023,IA,3.483,0,,,,,0,0,0,0,0,0
11/6/2023,PA,2.924,0,,,,,0,619.8,0,46.68,0,0
11/6/2023,SD,3.665,0,,,,,0,0,0,0,0,0
11/6/2023,NY,2.672,0,,,,,0,6457.06,0,10375.62,0,0
11/6/2023,TX,3.722,0,,,,,0,1816.1,7317.48,0,0,0
11/6/2023,WV,3.151,0,,,,,0,0,0,0,0,0
11/6/2023,GA,3.11,0,,,,,0,624.21,0,0,0,0
11/6/2023,KS,2.922,0,,,,,0,0,0,0,0,0
11/6/2023,CO,4.274,0,,,,,0,339.13,0,0,0,0
11/6/2023,FL,2.896,0,,,,,0,811.87,0,0,0,0
11/6/2023,AK,5.137,0,,,,,0,0,0,0,0,0
11/6/2023,AR,3.427,0,,,,,0,0,0,0,0,0
11/6/2023,OK,3.125,0,,,,,0,0,0,0,0,0
11/6/2023,UT,2.713,0,,,,,0,253.9,0,0,0,0
11/6/2023,HI,4.353,0,,,,,0,0,0,0,0,0
11/13/2023,SC,3.034,0,,,,,0,90.76,0,0,0,0
11/13/2023,AZ,2.817,0,,,,,0,908.74,3877.3,0,0,0
11/13/2023,LA,3.783,0,,,,,0,0,0,0,0,0
11/13/2023,MN,5.369,0,,,,,0,0,0,0,0,0
11/13/2023,NJ,3.755,0,,,,,0,2965,0,26098.76,0,0
11/13/2023,OR,3.313,0,,,,,0,346.39,1.11,0,0,0
11/13/2023,VA,2.871,0,,,,,0,0,0,0,0,0
11/13/2023,RI,3.911,0,,,,,0,0,0,0,0,0
11/13/2023,KY,3.657,0,,,,,0,0,0,0,0,0
11/13/2023,WY,3.533,0,,,,,0,26.5,0,0,0,0
11/13/2023,NH,6.576,0,,,,,0,0,0,0,0,0
11/13/2023,MI,3.388,0,,,,,0,775.04,0,0,0,0
11/13/2023,NV,3.315,0,,,,,0,241.73,0,0,0,0
11/13/2023,WI,2.79,0,,,,,0,522.55,165.65,0,0,0
11/13/2023,ID,2.225,0,,,,,0,134.59,55.17,0,0,0
11/13/2023,NE,3.433,0,,,,,0,7.86,0,0,0,0
11/13/2023,CT,3.798,0,,,,,0,117.53,0,1219.12,0,0
11/13/2023,MT,3.256,0,,,,,0,3.05,3.03,0,0,0
11/13/2023,NC,3.141,0,,,,,0,577.79,0,0,0,0
11/13/2023,VT,8.064,0,,,,,0,0,0,0,0,0
11/13/2023,MD,5.972,0,,,,,0,0,0,0,0,0
11/13/2023,DE,3.575,0,,,,,0,146.96,0,0,0,0
11/13/2023,MO,3.136,0,,,,,0,0,0,0,0,0
11/13/2023,IL,3.231,0,,,,,0,1426.63,5443.29,0,0,0
11/13/2023,ME,3.884,0,,,,,0,0,0,0,0,0
11/13/2023,WA,3.224,0,,,,,0,787.38,600.11,0,0,0
11/13/2023,ND,3.789,0,,,,,0,0,0,0,0,0
11/13/2023,MS,2.578,0,,,,,0,0,0,0,0,0
11/13/2023,AL,3.078,0,,,,,0,6.39,0,0,0,0
11/13/2023,IN,3.59,0,,,,,0,704.01,508.89,0,0,0
11/13/2023,OH,3.093,0,,,,,0,464.45,0,0,0,0
11/13/2023,TN,3.354,0,,,,,0,0,0,0,0,0
11/13/2023,NM,3.368,0,,,,,0,0,0,0,0,0
11/13/2023,IA,3.452,0,,,,,0,0,0,0,0,0
11/13/2023,PA,2.951,0,,,,,0,1083.08,0,231.11,0,0
11/13/2023,SD,3.647,0,,,,,0,0,0,0,0,0
11/13/2023,NY,2.859,0,,,,,0,5632.42,0,51371.2,0,0
11/13/2023,TX,3.645,0,,,,,0,2683.51,7317.48,0,0,0
11/13/2023,WV,3.319,0,,,,,0,0,0,0,0,0
11/13/2023,GA,3.045,0,,,,,0,1272.3,0,0,0,0
11/13/2023,KS,2.819,0,,,,,0,0,0,0,0,0
11/13/2023,CO,4.201,0,,,,,0,605.63,0,0,0,0
11/13/2023,FL,2.859,0,,,,,0,1376.79,0,0,0,0
11/13/2023,AK,5.178,0,,,,,0,0,0,0,0,0
11/13/2023,AR,3.321,0,,,,,0,0,0,0,0,0
11/13/2023,OK,3.09,0,,,,,0,0,0,0,0,0
11/13/2023,UT,2.778,0,,,,,0,383.51,0,0,0,0
11/13/2023,HI,4.31,0,,,,,0,0,0,0,0,0
11/20/2023,SC,3.183,0,,,,,0,86,0,0,0,0
11/20/2023,AZ,2.87,0,,,,,0,759.09,3877.3,0,0,0
11/20/2023,LA,4.035,0,,,,,0,0,0,0,0,0
11/20/2023,MN,5.261,0,,,,,0,0,0,0,0,0
11/20/2023,NJ,3.746,0,,,,,0,2237.92,0,24592.69,0,0
11/20/2023,OR,3.235,0,,,,,0,281.01,1.11,0,0,0
11/20/2023,VA,2.938,0,,,,,0,0,0,0,0,0
11/20/2023,RI,3.928,0,,,,,0,0,0,0,0,0
11/20/2023,KY,3.738,0,,,,,0,0,0,0,0,0
11/20/2023,WY,3.439,0,,,,,0,24.72,0,0,0,0
11/20/2023,NH,5.921,0,,,,,0,0,0,0,0,0
11/20/2023,MI,3.431,0,,,,,0,923.18,0,0,0,0
11/20/2023,NV,3.24,0,,,,,0,198.12,0,0,0,0
11/20/2023,WI,2.832,0,,,,,0,426.94,165.65,0,0,0
11/20/2023,ID,2.27,0,,,,,0,136.92,55.17,0,0,0
11/20/2023,NE,3.5,0,,,,,0,6.94,0,0,0,0
11/20/2023,CT,3.67,0,,,,,0,88.09,0,1148.77,0,0
11/20/2023,MT,3.32,0,,,,,0,2.16,3.03,0,0,0
11/20/2023,NC,3.181,0,,,,,0,547.42,0,0,0,0
11/20/2023,VT,7.448,0,,,,,0,0,0,0,0,0
11/20/2023,MD,5.868,0,,,,,0,0,0,0,0,0
11/20/2023,DE,3.505,0,,,,,0,115.29,0,0,0,0
11/20/2023,MO,3.041,0,,,,,0,0,0,0,0,0
11/20/2023,IL,3.226,0,,,,,0,1297.6,5443.29,0,0,0
11/20/2023,ME,3.884,0,,,,,0,0,0,0,0,0
11/20/2023,WA,3.371,0,,,,,0,591.35,600.11,0,0,0
11/20/2023,ND,3.833,0,,,,,0,0,0,0,0,0
11/20/2023,MS,2.801,0,,,,,0,0,0,0,0,0
11/20/2023,AL,3.144,0,,,,,0,5.89,0,0,0,0
11/20/2023,IN,3.61,0,,,,,0,724.44,508.89,0,0,0
11/20/2023,OH,3.12,0,,,,,0,412.95,0,0,0,0
11/20/2023,TN,3.383,0,,,,,0,0,0,0,0,0
11/20/2023,NM,3.346,0,,,,,0,0,0,0,0,0
11/20/2023,IA,3.461,0,,,,,0,0,0,0,0,0
11/20/2023,PA,2.919,0,,,,,0,851.9,0,217.77,0,0
11/20/2023,SD,3.641,0,,,,,0,0,0,0,0,0
11/20/2023,NY,2.889,0,,,,,0,4329.9,0,48406.74,0,0
11/20/2023,TX,3.66,0,,,,,0,2141.33,7317.48,0,0,0
11/20/2023,WV,3.403,0,,,,,0,0,0,0,0,0
11/20/2023,GA,3.017,0,,,,,0,1172.74,0,0,0,0
11/20/2023,KS,2.868,0,,,,,0,0,0,0,0,0
11/20/2023,CO,4.202,0,,,,,0,534.81,0,0,0,0
11/20/2023,FL,2.899,0,,,,,0,1041.48,0,0,0,0
11/20/2023,AK,5.22,0,,,,,0,0,0,0,0,0
11/20/2023,AR,3.331,0,,,,,0,0,0,0,0,0
11/20/2023,OK,3.182,0,,,,,0,0,0,0,0,0
11/20/2023,UT,3.015,0,,,,,0,386.8,0,0,0,0
11/20/2023,HI,4.39,0,,,,,0,0,0,0,0,0
11/27/2023,SC,3.121,0,,,,,0,108.29,0,0,0,0
11/27/2023,AZ,2.965,0,,,,,0,1083.67,3877.3,0,0,0
11/27/2023,LA,4.036,0,,,,,0,0,0,0,0,0
11/27/2023,MN,5.085,0,,,,,0,0,0,0,0,0
11/27/2023,NJ,3.456,0,,,,,0,2292.2,0,24592.69,0,0
11/27/2023,OR,3.147,0,,,,,0,385.83,1.11,0,0,0
11/27/2023,VA,2.838,0,,,,,0,0,0,0,0,0
11/27/2023,RI,4.188,0,,,,,0,0,0,0,0,0
11/27/2023,KY,3.71,0,,,,,0,0,0,0,0,0
11/27/2023,WY,3.472,0,,,,,0,34.95,0,0,0,0
11/27/2023,NH,6.745,0,,,,,0,0,0,0,0,0
11/27/2023,MI,3.464,0,,,,,0,1122.21,0,0,0,0
11/27/2023,NV,3.207,0,,,,,0,189.52,0,0,0,0
11/27/2023,WI,2.819,0,,,,,0,374.83,165.65,0,0,0
11/27/2023,ID,2.099,0,,,,,0,205.48,55.17,0,0,0
11/27/2023,NE,3.522,0,,,,,0,9.67,0,0,0,0
11/27/2023,CT,3.962,0,,,,,0,85.02,0,1148.77,0,0
11/27/2023,MT,3.292,0,,,,,0,3.33,3.03,0,0,0
11/27/2023,NC,3.155,0,,,,,0,689.41,0,0,0,0
11/27/2023,VT,8.244,0,,,,,0,0,0,0,0,0
11/27/2023,MD,5.805,0,,,,,0,0,0,0,0,0
11/27/2023,DE,3.434,0,,,,,0,154.54,0,0,0,0
11/27/2023,MO,3.173,0,,,,,0,0,0,0,0,0
11/27/2023,IL,3.236,0,,,,,0,1672.55,5443.29,0,0,0
11/27/2023,ME,3.855,0,,,,,0,0,0,0,0,0
11/27/2023,WA,3.372,0,,,,,0,921.5,600.11,0,0,0
11/27/2023,ND,3.79,0,,,,,0,0,0,0,0,0
11/27/2023,MS,2.493,0,,,,,0,0,0,0,0,0
11/27/2023,AL,3.149,0,,,,,0,7.65,0,0,0,0
11/27/2023,IN,3.597,0,,,,,0,941.31,508.89,0,0,0
11/27/2023,OH,3.1,0,,,,,0,553.33,0,0,0,0
